year,serial,pernum,winning_model_p,winning_model_high_recall
2015,174138,2,0.16290712764178378,0
2015,430462,1,0.24834048285388177,0
2012,1005301,1,0.12376457403634407,0
2013,1285093,1,0.21665844085860042,0
2011,72037,1,0.27400201453119166,1
2012,1176787,1,0.2318139196392346,0
2018,804728,1,0.1747675132121791,0
2010,811071,1,0.23005905718052275,0
2015,899828,2,0.18905491328749013,0
2017,771624,2,0.1736258082357799,0
2015,242454,2,0.1526670656366553,0
2013,1295440,2,0.11371532931099303,0
2013,1303888,1,0.17773520214401523,0
2013,1280726,2,0.2549330570908338,0
2013,783921,1,0.14534871930952,0
2016,911315,2,0.3608109785396552,1
2018,1227032,1,0.25238662550670765,0
2018,1251801,1,0.3343029243719076,1
2016,211709,1,0.33668899224793425,1
2016,589606,1,0.16464074740039522,0
2017,875279,2,0.25179391279435326,0
2016,80079,2,0.3052071388780576,1
2010,118221,1,0.1607490613317848,0
2015,1278985,1,0.11957248486774454,0
2017,1029663,1,0.15874687298663148,0
2018,127427,2,0.23973179093698838,0
2016,954173,1,0.12192471398766247,0
2012,1265677,2,0.1222616491673192,0
2015,791787,1,0.1725747531921945,0
2018,123167,1,0.1292908616796394,0
2019,1301036,6,0.3421396349903194,1
2017,372798,2,0.138431455144416,0
2013,202982,1,0.11877301841265998,0
2010,811999,1,0.2318139196392346,0
2017,1325643,1,0.2798701514107657,1
2010,201023,2,0.14612643309492235,0
2013,134546,3,0.15351953676417615,0
2012,180558,1,0.2928564720961978,1
2014,144893,1,0.16655114549157427,0
2017,792030,1,0.18893433531205653,0
2013,1179320,1,0.12469827928919654,0
2014,269315,1,0.31283293345315627,1
2010,182268,1,0.38004553137798075,1
2015,1254087,1,0.3658950464886997,1
2017,1349572,1,0.32570639117804384,1
2015,1169901,1,0.12279212512109146,0
2019,164298,1,0.13348283094282465,0
2014,976734,1,0.1406431679693095,0
2019,1344513,1,0.20084930518474803,0
2010,456101,1,0.17723733753510384,0
2010,157957,1,0.22560091485344047,0
2017,189629,1,0.13818443759110602,0
2018,1219271,1,0.3367268239814493,1
2013,453604,1,0.15937721571654662,0
2010,740762,1,0.174987334554467,0
2015,44100,1,0.1505917494122515,0
2014,1291657,2,0.1735129952308731,0
2013,789261,2,0.32427661331069446,1
2015,112759,1,0.32570639117804384,1
2014,954338,1,0.20606349199058388,0
2011,135477,1,0.12572713684355433,0
2015,191729,1,0.2612818871918032,1
2012,761984,1,0.23165559600983882,0
2013,1298413,1,0.22154980571780716,0
2014,131361,2,0.2086505791722636,0
2013,1078857,1,0.14886820580522103,0
2013,614772,2,0.13596256446730284,0
2015,143056,1,0.21929683878096964,0
2015,173557,1,0.13497958602897814,0
2013,323294,1,0.13747377431581265,0
2015,466800,2,0.11946360123367167,0
2015,71242,2,0.14187963140939205,0
2010,182322,2,0.3207159245447168,1
2016,601244,2,0.138431455144416,0
2013,1217940,1,0.1459300632786434,0
2018,214206,1,0.16819036849099994,0
2011,807496,2,0.12024148440555191,0
2015,785982,1,0.1813082854846423,0
2011,423227,2,0.15965752260506533,0
2019,936204,1,0.250763245149621,0
2010,461082,1,0.28860197480892963,1
2013,1279230,1,0.14432843089404207,0
2016,1209020,1,0.28965000089537796,1
2016,352535,2,0.20600185139769986,0
2019,107360,2,0.11430836242995475,0
2013,766237,1,0.19883725556879864,0
2014,302930,1,0.155244412625494,0
2015,1200053,1,0.2831743653678634,1
2011,1273846,2,0.24651801126331982,0
2019,207152,2,0.1319851130554842,0
2018,731917,1,0.22231610008350328,0
2018,334856,1,0.13272513337547556,0
2015,188164,1,0.1650669372323795,0
2011,125479,2,0.11162981875776569,0
2017,1377089,2,0.34191808024745834,1
2016,259994,2,0.29535406031997236,1
2019,394551,1,0.14666945187188934,0
2017,434973,1,0.1262080028255819,0
2019,1082596,2,0.261953450972991,1
2014,805788,1,0.47543025807847367,1
2019,1251624,1,0.20631044102996102,0
2018,152848,2,0.14051456866202822,0
2018,264963,1,0.2504897210365361,0
2011,846777,1,0.19808236063053603,0
2016,416204,2,0.261953450972991,1
2017,857276,2,0.14506948134540187,0
2012,101709,2,0.18993820712713932,0
2018,437013,1,0.23094539852495977,0
2018,348088,2,0.22390004516918427,0
2016,1300196,1,0.11981956456169394,0
2014,143443,5,0.2642459572819425,1
2017,1110556,2,0.17152463667506695,0
2019,943400,1,0.2510365906377527,0
2018,400137,2,0.11139565021904381,0
2014,406844,1,0.23641533900714795,0
2016,1297367,1,0.169922635756289,0
2016,917492,1,0.17169218206248968,0
2011,1148353,1,0.15995038761559704,0
2014,779794,4,0.30955798088759795,1
2015,778126,1,0.2842242473320108,1
2019,817646,2,0.1973645638876049,0
2018,183915,1,0.2151271632299356,0
2017,992933,2,0.10445443673909299,0
2018,171194,2,0.29535406031997236,1
2019,1326199,2,0.16229749466137833,0
2018,1243432,1,0.1367224119076811,0
2017,439914,2,0.17188737955742758,0
2011,919025,2,0.21615141265399254,0
2010,593606,1,0.181894734832527,0
2017,1176131,3,0.3800327905982206,1
2010,181665,1,0.1791155565468157,0
2018,746298,2,0.12736193514639652,0
2014,135445,4,0.11345910635949966,0
2019,309174,1,0.3082183879423105,1
2018,337876,1,0.21243703745684747,0
2017,430869,1,0.1295072121062173,0
2017,771372,1,0.12120050510442029,0
2019,1349052,1,0.15110525445336817,0
2018,1364055,1,0.174987334554467,0
2018,1259753,2,0.1815816886223519,0
2014,1357869,2,0.17677221347062783,0
2013,598098,1,0.1481263143492122,0
2011,163626,1,0.17723733753510384,0
2014,396691,1,0.19552468686509542,0
2012,409633,1,0.20356152917170875,0
2016,934449,1,0.3367268239814493,1
2016,859477,1,0.15297815581229368,0
2019,318916,2,0.11581266921708082,0
2013,416095,1,0.3793906680372589,1
2018,166978,1,0.18651232946169338,0
2019,869265,1,0.16696087594825323,0
2018,164731,2,0.11857748190783986,0
2019,395860,1,0.20646216461806902,0
2014,1265642,2,0.13289190422405828,0
2019,122165,1,0.13821737243455104,0
2012,1049551,3,0.16712926782670032,0
2018,376061,2,0.1923215450784119,0
2015,465353,1,0.3367268239814493,1
2018,444820,1,0.2002734838470054,0
2012,801431,1,0.15086832075631212,0
2017,1221624,2,0.1299001202613823,0
2014,594069,2,0.11139059111040997,0
2014,561889,1,0.1639539440569051,0
2016,251147,1,0.32277787325408724,1
2012,443353,2,0.22030656410201976,0
2011,224912,2,0.13943790521212404,0
2018,1023381,1,0.24851860675851126,0
2011,793478,1,0.4013381445306491,1
2014,91502,2,0.30058970091104603,1
2012,335229,3,0.27110092027834437,1
2018,132827,1,0.3323049144961763,1
2019,437712,1,0.4519642885436932,1
2018,226704,3,0.2731316171540912,1
2015,243091,1,0.25278899580098124,0
2019,1332628,1,0.1459300632786434,0
2019,291204,2,0.13969811905114968,0
2014,181278,1,0.16696072309209484,0
2014,376921,1,0.16696072309209484,0
2018,853948,2,0.11633399127170563,0
2017,601244,2,0.2397253318022824,0
2010,994856,1,0.3243317639068248,1
2010,808801,1,0.1648035462427487,0
2019,901491,2,0.38754428348407766,1
2016,348078,1,0.33998990442498545,1
2011,1183255,1,0.1748953397884802,0
2016,1286395,2,0.19167782843031278,0
2017,920591,1,0.15189043254725862,0
2011,1273846,1,0.2474641576619832,0
2019,1328612,1,0.1677138143455561,0
2015,1250819,8,0.22159557588335924,0
2018,388776,2,0.18960233327406678,0
2018,1275129,1,0.2413579320897529,0
2015,1313204,2,0.15563500854452508,0
2018,1333198,2,0.21748659250397895,0
2018,1208132,2,0.3069028105731281,1
2014,827551,1,0.15005949757598522,0
2019,459224,2,0.11697055233012355,0
2012,321530,1,0.22149440456599737,0
2014,101575,2,0.3478815040919131,1
2017,779207,1,0.3110902156374991,1
2018,733812,2,0.2107540035668471,0
2017,1224469,3,0.24741648549776643,0
2015,437287,1,0.20037111050855397,0
2017,1217116,1,0.22621798497125967,0
2018,902701,2,0.11985575846350463,0
2013,765311,1,0.20072806370398824,0
2019,701833,2,0.1575116340004343,0
2018,398119,2,0.33166803742988876,1
2014,779794,1,0.30955798088759795,1
2019,99372,1,0.22316093856105876,0
2018,590270,5,0.1616817026451776,0
2018,1218651,2,0.19703269283608943,0
2012,578082,1,0.20139644342575216,0
2012,573868,2,0.19898761748836719,0
2018,1199989,2,0.13802592384681872,0
2018,462783,1,0.15128859719006985,0
2019,987599,1,0.187568071437428,0
2018,349180,2,0.15554552448042644,0
2018,1366161,2,0.15003726292230132,0
2015,254952,1,0.17393676861303511,0
2018,604577,2,0.21792894839378665,0
2012,404134,2,0.1929147906005793,0
2012,46520,2,0.16402912004318354,0
2018,1153948,1,0.16125654258619349,0
2014,406844,2,0.299144456141044,1
2019,261407,2,0.15364158499761932,0
2014,1170179,1,0.18165367019184908,0
2019,629409,2,0.11887554311212972,0
2017,1213806,1,0.11897890750154658,0
2018,1372725,1,0.16696648016124396,0
2016,781542,1,0.21810505478014428,0
2019,330886,1,0.2842817354207313,1
2019,997569,1,0.1964968133247289,0
2019,433973,1,0.2593564934163394,0
2011,421082,1,0.2229648646637097,0
2019,1177075,2,0.11737163760785028,0
2018,1089930,2,0.13638749877843373,0
2018,192487,1,0.2278439758761628,0
2015,350500,1,0.16399604752514677,0
2018,427999,1,0.1501670898374005,0
2018,1150233,2,0.18165367019184908,0
2018,1164187,1,0.12743715311127177,0
2019,765572,1,0.13125306754841845,0
2010,1208707,3,0.3423001131078086,1
2018,597206,2,0.12949281578490449,0
2018,285246,1,0.11519814889301164,0
2018,332466,1,0.2077870080598683,0
2013,128052,1,0.2776954902002621,1
2019,912259,4,0.32384124264777436,1
2010,1315564,2,0.1930748058075051,0
2017,116321,2,0.2016913721159263,0
2015,1302415,4,0.21688419673785858,0
2017,789458,2,0.2666567381262339,1
2018,208849,2,0.28749901773247744,1
2016,766785,2,0.11569685207430493,0
2017,797509,1,0.20192246163047117,0
2018,212915,2,0.3813062449923657,1
2010,1183160,2,0.13744418800463343,0
2015,439939,2,0.20791404774520794,0
2012,270691,1,0.187568071437428,0
2019,400731,1,0.24111414991117874,0
2012,574954,2,0.24416264495104675,0
2016,149603,2,0.16623735235873122,0
2017,449877,2,0.2409598096866669,0
2014,1269886,1,0.12518001639297802,0
2018,1207152,1,0.2397090293594229,0
2012,708551,1,0.2824462865725618,1
2010,257707,1,0.2749812905981116,1
2019,1275146,2,0.28687354159821055,1
2018,900135,5,0.1467357934531877,0
2018,368235,2,0.12209307341605324,0
2019,983981,1,0.18750695696616748,0
2018,1333780,2,0.21596025757978313,0
2015,103557,2,0.25651218677422893,0
2017,113594,2,0.17425654619183342,0
2016,573862,2,0.1921667401929764,0
2019,814220,1,0.2177703202273448,0
2017,1347427,1,0.2944058401204726,1
2015,250843,1,0.11255611242178942,0
2012,564742,1,0.3766093591939974,1
2019,1367570,2,0.113713248764008,0
2016,1139611,2,0.18344519246296556,0
2018,1222703,1,0.13893004907306067,0
2017,777012,2,0.12029452622077245,0
2017,374946,2,0.13379391203757188,0
2019,396541,1,0.3914623673438141,1
2016,1283849,1,0.24118960923832747,0
2017,1046865,2,0.1836079452884912,0
2014,1235059,1,0.23805727460984047,0
2010,218674,1,0.14114300740628205,0
2018,1271165,1,0.159701256556571,0
2019,447580,1,0.11831593925162169,0
2014,768221,1,0.1460746524851314,0
2012,400364,1,0.19267637614672828,0
2015,273980,1,0.16779952484435504,0
2019,130555,1,0.4667666565890098,1
2015,451463,1,0.13338624308152208,0
2017,790778,1,0.14914559599791088,0
2012,1258875,1,0.1403383928508243,0
2018,854396,2,0.3607186363412158,1
2011,429577,1,0.18680792131560958,0
2018,803691,1,0.2985676028095025,1
2011,592571,2,0.16242541326884635,0
2014,838152,1,0.482790686722719,1
2014,674138,2,0.22798516619162731,0
2013,57034,1,0.15387183315732167,0
2019,1329270,1,0.17982780400914633,0
2019,184538,1,0.3322168513743703,1
2019,1339142,4,0.23137426334759395,0
2013,1153927,2,0.23202633478727377,0
2017,773914,1,0.17119463837426818,0
2018,904708,3,0.2933758994857765,1
2015,906699,1,0.25142887587991763,0
2014,571804,1,0.17773520214401523,0
2017,1194971,1,0.3056791961241285,1
2013,1278290,1,0.23917127833861704,0
2015,456428,1,0.17625576047018995,0
2019,563073,2,0.16825905387917803,0
2013,1269194,2,0.1968210488989184,0
2017,73126,1,0.41291304071875107,1
2017,144156,1,0.17536252536536542,0
2017,436088,1,0.17102512539904516,0
2019,96820,2,0.19127022608352445,0
2011,774895,2,0.11236830740057523,0
2014,50844,2,0.2530998307619976,0
2017,924809,1,0.34016682986240315,1
2018,238995,2,0.1458944967712294,0
2018,384713,1,0.17145267202773548,0
2016,69911,5,0.35520918198624724,1
2013,1314345,2,0.15961225536765877,0
2014,871222,3,0.30300607271050567,1
2013,1281450,1,0.19116077642715654,0
2017,437968,1,0.1089204867953278,0
2011,664222,1,0.1815049627841286,0
2018,1271750,2,0.1506737712964157,0
2019,1331435,1,0.19026387712304632,0
2018,339761,2,0.12151761845029778,0
2019,153017,5,0.2230841638666979,0
2019,224227,4,0.37834968399465463,1
2017,837711,1,0.13266587057734697,0
2018,258918,4,0.20900370859795078,0
2011,1196898,2,0.13669700072856464,0
2018,426930,1,0.23963314353716084,0
2019,591865,1,0.14087816315984183,0
2015,765584,2,0.17203792632811182,0
2019,164639,1,0.46395509169860455,1
2019,1332987,1,0.5379774126060612,1
2019,891388,3,0.274837532349199,1
2018,123843,1,0.1229859853920307,0
2017,374946,1,0.134208838532679,0
2016,920022,2,0.14712274651926716,0
2018,236218,2,0.17677221347062783,0
2013,141643,1,0.16094228536006805,0
2019,375732,1,0.14358146873188035,0
2017,246099,2,0.10206109090058117,0
2019,69757,1,0.2439580110535982,0
2016,782098,2,0.3313137711330974,1
2018,636166,1,0.33707541568245747,1
2014,1181667,1,0.13128159677260728,0
2019,600388,1,0.1466853434304274,0
2015,273980,2,0.15126823611634593,0
2018,316817,1,0.20111526738401272,0
2013,573769,1,0.22037280836539566,0
2013,254907,1,0.2636349782573297,1
2017,1251841,1,0.1465898738798246,0
2018,888205,1,0.16599529829192347,0
2019,428909,1,0.16696072309209484,0
2018,934445,2,0.12308867293873053,0
2018,1139396,1,0.4906225311108893,1
2014,830036,2,0.1662228440416434,0
2017,95378,2,0.3131993521451026,1
2018,804982,1,0.15195531558638842,0
2014,771542,1,0.15717918041894938,0
2012,720556,1,0.3532218735692171,1
2014,211438,1,0.13525469553103842,0
2015,1214350,1,0.4355149850392895,1
2017,804237,2,0.19779988670471246,0
2018,208849,1,0.34105161723851274,1
2019,1008666,2,0.26021882167612354,0
2017,153107,2,0.3343029243719076,1
2017,820755,4,0.24436384271539222,0
2017,372726,2,0.1073001487136629,0
2013,762282,2,0.24405447384253118,0
2019,883435,2,0.15486309068328835,0
2018,773747,2,0.1313588536553385,0
2010,1332860,2,0.15224378633015245,0
2015,164203,1,0.11953063168036972,0
2013,1227141,2,0.2165125193512623,0
2019,1313979,1,0.24602385629072937,0
2016,1254096,1,0.13130661246147501,0
2010,1183160,1,0.1594752532931771,0
2016,166930,2,0.2445964384294866,0
2012,221709,2,0.1754398391557762,0
2017,786890,1,0.22927992378435375,0
2019,1235989,1,0.22018521237939295,0
2019,1339995,1,0.22413546038078888,0
2019,261236,2,0.11701199485499564,0
2015,421046,2,0.12377329355853943,0
2019,993300,1,0.15502355293735368,0
2014,523463,2,0.2016156521404785,0
2018,138966,1,0.16047551549341663,0
2014,761376,1,0.17066527589291042,0
2015,780440,1,0.16675919634165337,0
2015,358109,2,0.1923215450784119,0
2018,1262260,2,0.29552909713898784,1
2019,814278,2,0.15195531558638842,0
2018,91195,1,0.28745282724377097,1
2013,757040,1,0.12002029865270739,0
2011,1150756,1,0.1526670656366553,0
2014,576288,2,0.12400098888075464,0
2015,456820,1,0.3463509528633226,1
2018,160094,1,0.3370983345736795,1
2018,816683,4,0.3425756188208902,1
2017,780015,2,0.18905491328749013,0
2016,375232,1,0.15143171868119015,0
2012,581229,1,0.18671542340389294,0
2015,782769,1,0.1478875040888884,0
2014,267030,2,0.1711795507818971,0
2018,1209108,1,0.19304923184035785,0
2018,987295,1,0.1961082555701942,0
2014,485217,1,0.15110525445336817,0
2018,457968,1,0.14828083410243265,0
2012,778236,2,0.3322168513743703,1
2015,82372,1,0.1993066277768457,0
2015,780054,2,0.21748659250397895,0
2018,138336,9,0.3154833424730718,1
2015,859490,1,0.13377059679248895,0
2019,137385,1,0.1607490613317848,0
2017,195866,2,0.1347162268234491,0
2017,1346701,2,0.14624453248479183,0
2014,157417,2,0.14512635190064144,0
2019,1080121,1,0.26856261526300107,1
2019,394136,1,0.15109581101783653,0
2014,177563,1,0.28860197480892963,1
2018,1203253,1,0.10193528707428141,0
2012,556379,2,0.12790876397704504,0
2010,1354830,2,0.11728001323910667,0
2014,379688,1,0.2552363878472614,0
2017,622915,1,0.30554203113524125,1
2019,1337382,1,0.2439580110535982,0
2013,181570,1,0.38004553137798075,1
2013,91048,2,0.21837794826828225,0
2012,1194479,3,0.4338014776278613,1
2018,688787,1,0.13031189830752926,0
2013,1012205,2,0.11098345855906991,0
2013,1283878,1,0.4355149850392895,1
2015,945977,2,0.14767665040306807,0
2013,856092,1,0.13445755102720908,0
2019,1363452,2,0.17516024820856713,0
2016,1197261,1,0.14513951900001104,0
2010,1257752,1,0.21976318593884167,0
2018,166978,2,0.18588706167257443,0
2018,236517,1,0.4945951247770992,1
2012,1344560,1,0.15220529528659238,0
2012,1206336,1,0.10492644078832011,0
2017,30403,1,0.28745282724377097,1
2017,1317040,1,0.1459300632786434,0
2014,96783,2,0.1915247012438716,0
2016,384193,1,0.14833894946048687,0
2012,1155352,1,0.15839537473660448,0
2018,1262516,2,0.19371734993074322,0
2017,790497,4,0.19736374117170802,0
2017,804237,1,0.22316093856105876,0
2017,1047465,1,0.2449718495108118,0
2018,942890,2,0.19396866998083956,0
2011,791938,1,0.2928564720961978,1
2019,1258948,2,0.169922635756289,0
2017,193293,1,0.1281258572795968,0
2017,342205,4,0.24403824652209502,0
2019,794569,1,0.22088963789553778,0
2017,1300883,1,0.14706873099851056,0
2016,85273,1,0.25278899580098124,0
2016,679418,1,0.1276766860524755,0
2018,864877,1,0.11084442820846394,0
2018,198435,3,0.2434076822932041,0
2018,631729,1,0.11628819753633304,0
2016,1303313,1,0.1594752532931771,0
2017,1302787,1,0.24863178160614277,0
2016,410888,1,0.20564396371140087,0
2016,1085937,1,0.133167693107175,0
2011,167863,1,0.129340753884477,0
2013,79938,2,0.1354301590350496,0
2018,399963,1,0.2628245649355517,1
2018,1078894,1,0.1394943389770382,0
2011,401564,1,0.17080071457154833,0
2018,121214,2,0.10511214466949763,0
2016,79595,1,0.13495276943244622,0
2013,766237,2,0.23924266915609219,0
2019,381316,1,0.42421497963328814,1
2018,150702,1,0.2044791011151195,0
2013,768415,2,0.25001325015113807,0
2015,785537,1,0.10370976481154948,0
2015,1209717,2,0.19898761748836719,0
2018,637777,1,0.14642356375300009,0
2019,1005044,1,0.15013727308367253,0
2015,1011863,1,0.10857547517257975,0
2016,188810,1,0.12949264197768204,0
2018,1188323,2,0.16998127180763806,0
2018,1133325,1,0.143847052197145,0
2018,379704,1,0.2164904190632979,0
2013,1153927,1,0.18562619578960277,0
2012,587301,2,0.11401376146987355,0
2013,491895,2,0.22621113562073433,0
2017,1174207,1,0.15195531558638842,0
2010,1299949,1,0.15417793796056306,0
2012,174523,1,0.2054317431277174,0
2016,1167338,2,0.17817870933986024,0
2010,795766,2,0.2582893019859005,0
2019,811130,1,0.12027446697548566,0
2010,618335,1,0.20695893965881285,0
2016,72067,1,0.2549330570908338,0
2014,1342097,1,0.13137667493119268,0
2019,1226572,2,0.28024269723638684,1
2013,778089,1,0.1691183965412514,0
2019,1092168,1,0.22330008740081894,0
2017,775060,2,0.11605771884511858,0
2017,1289932,1,0.17164409600750496,0
2013,281144,2,0.1540683910159321,0
2017,726087,1,0.3089859282336719,1
2019,1373594,1,0.25573512261074566,0
2019,88567,3,0.220320145210015,0
2018,809563,2,0.14996015091754702,0
2015,791585,4,0.17450374670816537,0
2014,85843,1,0.18484269060484881,0
2017,840565,1,0.3424129878448021,1
2018,469591,2,0.11055639227905853,0
2015,981943,1,0.14120077277102125,0
2019,910427,2,0.19940762986314692,0
2017,827095,2,0.14146825554977435,0
2019,1255327,1,0.12198680547557267,0
